10,3718,,,PST,VDC,m/s,degtrue,deg,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,m/s,m/s,m/s,m/s,m/s,deg C
10,3718,2007,19,720,11.99,1.635,122.8,5.022,2.338,.268,1.457,2.152,.45,.972,126.7,4.584,1.879,.338,1.273,2.16,.517,-6.206
10,3718,2007,19,730,11.99,1.618,123.6,4.784,2.185,.188,1.479,1.847,.253,1.064,122.7,3.136,1.573,.23,1.256,1.808,.453,-6.168
10,3718,2007,19,740,11.97,1.384,126.9,6.922,1.879,.208,1.106,1.894,.515,.99,121.4,6.786,1.726,.233,1.263,1.856,.44,-6.146
10,3718,2007,19,750,11.97,1.231,131.5,4.57,1.726,.189,.855,1.681,.498,.863,126.5,4.956,1.267,.249,1.017,1.687,.495,-6.103
10,3718,2007,19,800,11.97,1.407,123.5,4.726,1.879,.27,1.034,1.865,.581,1.013,121.3,3.897,1.726,.328,1.112,1.963,.551,-6.071
10,3718,2007,19,810,12.08,1.403,119.9,5.038,2.032,.391,1.081,2.018,.63,1.039,118.3,3.735,1.879,.469,1.182,2.439,.671,-6.034
10,3718,2007,19,820,12.24,1.976,116.6,4.895,2.338,.164,1.886,2.285,.155,1.61,115.9,2.988,2.032,.173,1.92,2.323,.158,-5.984
10,3718,2007,19,830,12.26,1.86,130.9,5.866,2.491,.224,1.904,2.448,.235,1.294,130.9,5.366,2.032,.345,1.937,2.422,.179,-5.928
10,3718,2007,19,840,12.3,1.574,-9999,-9999,1.879,.138,1.631,1.876,.207,1.078,136.3,4.243,1.879,.243,1.846,2.267,.198,-5.748
10,3718,2007,19,850,12.37,1.358,-9999,-9999,1.726,.184,1.162,1.812,.532,1.111,129.5,4.431,1.573,.261,1.616,2.22,.368,-5.768
10,3718,2007,19,900,12.4,.675,-9999,-9999,1.267,.275,.376,1.17,.145,.471,124.8,.994,1.267,.224,.477,1.64,.341,-5.769
10,3718,2007,19,910,12.44,.349,-9999,-9999,.349,0,.349,.349,0,.349,124,0,.349,0,.349,.349,0,-5.678
10,3718,2007,19,920,12.47,.349,-9999,-9999,.349,0,-9999,-9999,-9999,.349,110.7,8.28,.349,0,.349,.349,0,-5.551
10,3718,2007,19,930,12.5,.406,-9999,-9999,.808,.13,-9999,-9999,-9999,.352,119.3,68.6,.655,.028,.349,.349,0,-5.419
10,3718,2007,19,940,12.53,.623,-9999,-9999,1.573,.272,-9999,-9999,-9999,.4,252.1,10.43,.655,.099,.349,.349,0,-5.479
10,3718,2007,19,950,12.57,.513,-9999,-9999,1.114,.251,-9999,-9999,-9999,.355,170.5,40.61,.655,.036,.349,.349,0,-5.366
10,3718,2007,19,1000,12.6,.566,-9999,-9999,.961,.202,-9999,-9999,-9999,.457,184.1,31.39,.961,.186,.367,1.441,.136,-5.23
10,3718,2007,19,1010,12.61,.958,-9999,-9999,1.42,.187,-9999,-9999,-9999,.765,206.4,19.41,1.42,.32,.674,1.575,.474,-5.259
10,3718,2007,19,1020,12.65,1.225,-9999,-9999,1.573,.219,-9999,-9999,-9999,1.202,245.7,6.062,1.726,.293,1.108,1.811,.537,-5.051
10,3718,2007,19,1030,12.79,1.383,-9999,-9999,1.879,.2,1.114,1.901,.479,1.393,256.4,7.97,1.879,.326,1.349,2.052,.529,-4.866
10,3718,2007,19,1040,12.85,.791,-9999,-9999,1.42,.233,.397,1.301,.195,.529,259.4,5.137,1.42,.296,.468,1.64,.319,-4.729
10,3718,2007,19,1050,12.91,.916,-9999,-9999,1.42,.189,.384,1.259,.169,.515,268.7,7.99,1.267,.24,.43,1.509,.259,-4.664
10,3718,2007,19,1100,13.06,1.022,-9999,-9999,1.726,.306,.464,1.668,.335,.914,289,9.44,1.879,.434,1.061,2.238,.584,-4.434
10,3718,2007,19,1110,13.12,1.5,-9999,-9999,2.032,.277,1.211,2.025,.55,1.462,302.1,10.74,2.338,.464,1.591,2.573,.569,-4.512
10,3718,2007,19,1120,13.14,1.118,-9999,-9999,1.879,.408,.723,1.839,.508,1.074,315.6,5.693,2.032,.578,1.025,2.208,.651,-4.578
10,3718,2007,19,1130,13.63,.831,-9999,-9999,1.726,.323,.388,1.4,.187,.631,314.6,9.42,1.879,.398,.628,1.735,.464,-4.366
10,3718,2007,19,1140,13.53,1.468,-9999,-9999,2.185,.269,1.09,1.898,.522,1.423,312.6,11.99,2.185,.364,1.447,2.235,.535,-4.2
10,3718,2007,19,1150,13.87,1.011,-9999,-9999,1.879,.346,.572,1.741,.422,.701,293.6,15.02,1.879,.46,.843,2.399,.608,-4.089
10,3718,2007,19,1200,13.83,.805,-9999,-9999,1.42,.231,.363,1.2,.106,.521,283.8,23.01,1.726,.34,.614,2.124,.5,-3.902
10,3718,2007,19,1210,13.8,.795,-9999,-9999,1.726,.295,.541,2.102,.433,.526,269.7,14.52,1.573,.302,.594,1.946,.456,-3.621
10,3718,2007,19,1220,13.63,.802,-9999,-9999,1.726,.348,.498,1.775,.373,.533,278.2,24.93,1.726,.333,.639,1.903,.493,-3.549
10,3718,2007,19,1230,13.58,.851,-9999,-9999,1.726,.343,.545,1.689,.399,.687,271,15.69,2.032,.405,.706,2.315,.538,-3.58
10,3718,2007,19,1240,13.64,.649,252.9,9.78,1.267,.215,.383,1.245,.164,.519,250.1,16.85,1.42,.27,.485,1.499,.338,-3.363
10,3718,2007,19,1250,13.8,.368,256.7,49.45,.655,.061,.349,.349,0,.35,246.9,40.45,.502,.014,.349,.349,0,-2.793
10,3718,2007,19,1300,13.76,.568,285.1,33.3,1.726,.341,.37,1.689,.161,.376,226.6,63.34,1.114,.111,.498,1.925,.388,-1.899
10,3718,2007,19,1310,13.74,1.679,295.8,13.82,3.256,.609,1.404,3.402,.894,1.748,299.4,15.53,3.256,.633,1.974,3.113,.616,-2.398
10,3718,2007,19,1320,13.74,2.352,301.7,11.73,3.103,.343,2.446,3.273,.347,2.212,307.1,9.37,3.103,.417,2.37,3.412,.45,-2.778
10,3718,2007,19,1330,13.74,2.171,287.4,11.85,3.103,.376,2.301,3.372,.421,2.08,288.1,10.4,3.256,.463,2.425,3.605,.479,-2.507
10,3718,2007,19,1340,13.76,2.077,258.1,8.81,2.797,.39,2.162,3.088,.423,2.068,254.2,8.4,2.95,.35,2.436,3.227,.393,-2.477
10,3718,2007,19,1350,13.76,1.509,239.6,16.45,2.032,.246,1.514,2.172,.454,1.262,242.5,8.52,2.032,.369,1.555,2.264,.466,-2.379
10,3718,2007,19,1400,13.75,1.043,228.6,22.25,2.032,.514,.897,2.234,.649,.812,231.4,11.77,2.032,.509,1.027,2.359,.677,-1.914
10,3718,2007,19,1410,13.76,.733,285,26.78,1.726,.372,.448,1.525,.299,.621,276.6,29.31,2.032,.484,.732,2.289,.576,-1.64
10,3718,2007,19,1420,13.76,1.03,319.7,13.76,1.726,.338,.643,1.681,.466,.874,317.3,8.78,2.185,.497,.853,2.323,.604,-1.621
10,3718,2007,19,1430,13.76,.907,268.9,33.82,1.573,.387,.597,1.643,.435,.596,275.3,29.84,1.573,.377,.725,1.959,.54,-1.46
10,3718,2007,19,1440,13.74,.666,281.8,22.27,1.267,.256,.362,1.189,.103,.378,245.8,30.23,.808,.093,.376,1.214,.147,-1.383
10,3718,2007,19,1450,13.71,1.375,308.2,13.69,2.185,.381,1.201,2.255,.631,1.266,308.2,7.3,2.644,.524,1.393,2.807,.681,-1.128
10,3718,2007,19,1500,13.46,.964,289.6,19.21,1.879,.392,.626,1.901,.48,.475,299.5,9,2.185,.331,.559,2.295,.468,-1.282
10,3718,2007,19,1510,13.29,1.338,284,11.39,2.338,.428,1.132,2.564,.7,1.131,293.5,11.37,2.338,.518,1.334,2.605,.654,-1.184
10,3718,2007,19,1520,13.29,1.465,287.7,9.04,1.879,.198,1.464,2.076,.39,1.271,292.8,5.695,2.338,.424,1.543,2.511,.479,-1.169
10,3718,2007,19,1530,13.58,.911,265.2,19.42,1.726,.314,.563,1.737,.424,.419,266.1,18.01,1.267,.17,.484,1.526,.336,-1.039
10,3718,2007,19,1540,13.47,1.239,236.9,17.01,1.879,.281,.97,2.008,.562,.744,238.4,12.06,1.879,.387,.93,1.844,.55,-.937
10,3718,2007,19,1550,13.35,.837,253.7,22.93,1.42,.294,.469,1.49,.307,.468,265.9,23.13,1.267,.241,.529,1.647,.384,-.975
10,3718,2007,19,1600,13.67,.777,246.6,31.42,1.879,.375,.512,2.021,.402,.396,249.4,19.83,1.114,.157,.425,1.677,.272,-.346
10,3718,2007,19,1610,13.38,.817,284.8,9.75,1.267,.232,.349,.349,0,.47,292.6,9.87,1.267,.243,.585,1.634,.414,-.549
10,3718,2007,19,1620,13.29,1.574,224.3,13.71,2.644,.49,1.495,2.7,.706,.349,231.6,25.65,.349,0,.356,1.191,.077,-.921
10,3718,2007,19,1630,13.12,3.434,228.9,6.495,5.245,.797,3.534,5.341,.814,1.692,206.8,10.08,3.256,.735,1.912,3.364,.696,-1.075
10,3718,2007,19,1640,12.92,5.052,241.2,4.455,5.704,.399,5.097,5.823,.438,4.171,227.7,7.87,5.551,.778,4.456,5.852,.821,-.899
10,3718,2007,19,1650,12.81,6.03,252.7,4.4,6.928,.445,6.076,7.64,.443,5.546,243.9,4.606,6.622,.366,5.816,7.22,.403,.067
10,3718,2007,19,1700,12.75,6.109,263.9,4.632,7.54,.704,6.102,7.78,.738,5.239,261.3,8.22,6.775,.892,5.452,7.16,.954,1.531
10,3718,2007,19,1710,12.71,5.724,256.8,8.22,6.316,.276,5.754,6.274,.292,4.555,254.7,9.94,5.245,.398,4.73,5.519,.435,.993
10,3718,2007,19,1720,12.69,5.812,253.3,5.386,6.316,.223,5.859,6.505,.233,4.636,249.7,4.471,5.398,.413,4.798,5.63,.432,.299
10,3718,2007,19,1730,12.67,4.817,264,3.224,5.398,.225,4.808,5.429,.241,3.414,267.9,7.77,4.327,.509,3.594,4.623,.519,-.359
10,3718,2007,19,1740,12.64,4.506,252.8,6.234,5.245,.332,4.486,5.315,.331,2.513,274,11.94,3.103,.517,2.661,3.277,.546,-1.581
10,3718,2007,19,1750,12.63,4.786,252.7,8.39,5.245,.251,4.785,5.439,.288,2.613,257.7,8.21,3.715,.647,2.767,3.86,.65,-2.143
10,3718,2007,19,1800,12.61,4.062,249.6,5.108,4.786,.341,4.058,4.86,.372,1.888,253.7,13.68,3.409,.888,1.962,3.57,.995,-2.126
10,3718,2007,19,1810,12.61,4.489,243,5.878,5.092,.279,4.504,5.126,.301,3.58,232.6,4.874,4.174,.307,3.71,4.409,.329,-1.12
10,3718,2007,19,1820,12.61,4.588,249.9,5.886,5.092,.319,4.625,5.3,.342,3.803,243.2,5.89,4.327,.254,3.969,4.614,.256,.997
10,3718,2007,19,1830,12.61,4.472,249.9,6.276,5.398,.398,4.527,5.459,.396,3.607,245.1,5.112,4.327,.229,3.78,4.337,.224,1.209
10,3718,2007,19,1840,12.6,4.527,259.2,5.164,5.245,.225,4.546,5.152,.237,3.225,253.8,2.385,4.021,.318,3.408,4.101,.321,.856
10,3718,2007,19,1850,12.6,5.346,242.9,4.134,5.857,.23,5.393,5.862,.241,4.418,242.3,6.083,4.939,.345,4.582,5.183,.33,-.386
10,3718,2007,19,1900,12.6,5.557,240.7,3.776,6.469,.297,5.613,6.553,.315,5.152,235.4,4.652,5.857,.279,5.263,6,.285,.485
10,3718,2007,19,1910,12.6,5.564,244.2,4.835,6.316,.42,5.625,6.626,.463,5.551,232.2,3.355,6.316,.362,5.653,6.629,.361,2.03
10,3718,2007,19,1920,12.6,5.185,251.7,8.41,6.469,.463,5.191,6.616,.489,4.956,241.9,7.02,6.316,.713,5.103,6.512,.707,2.303
10,3718,2007,19,1930,12.6,4.865,257,5.69,5.857,.518,4.893,5.78,.495,4.491,247.4,7.65,5.704,.412,4.654,5.857,.412,1.826
10,3718,2007,19,1940,12.59,4.727,264.1,3.817,5.704,.419,4.741,6.072,.454,4.1,257.7,3.522,5.398,.469,4.264,5.488,.48,1.941
10,3718,2007,19,1950,12.58,4.935,260.4,4.441,5.857,.375,4.965,5.961,.372,4.188,257.5,5.534,5.092,.454,4.34,5.404,.454,1.685
10,3718,2007,19,2000,12.59,5.416,259.3,6.791,5.857,.288,5.442,6.034,.29,4.744,256.2,5.894,5.245,.233,4.939,5.491,.233,1.115
10,3718,2007,19,2010,12.58,5.86,258.8,3.441,6.316,.303,5.9,6.53,.332,5.061,251.8,3.503,5.857,.384,5.223,6.041,.407,.829
10,3718,2007,19,2020,12.58,5.255,255.3,5.74,6.928,.682,5.297,6.874,.68,4.554,245,6.211,5.551,.411,4.709,5.774,.419,1.318
10,3718,2007,19,2030,12.58,5.591,253.9,8.04,7.69,.822,5.622,8,.838,5.203,243.1,7.57,6.316,.639,5.354,6.732,.665,1.922
10,3718,2007,19,2040,12.58,7.58,274.6,6.869,8.92,.675,7.61,9.02,.718,6.718,269.3,8.69,8.92,.87,6.927,9.72,.96,2.355
10,3718,2007,19,2050,12.59,7.6,272.1,5.178,8.61,.629,7.65,9.02,.659,6.765,267.2,6.277,8.15,.754,6.971,8.34,.778,2.134
10,3718,2007,19,2100,12.58,7.32,262.7,6.395,8.15,.542,7.4,8.37,.567,6.2,259.8,7.52,7.54,.781,6.393,8.1,.786,1.917
10,3718,2007,19,2110,12.58,6.984,260.2,7.24,7.69,.275,7.06,7.84,.323,5.885,251.3,6.933,6.928,.415,6.078,7.7,.476,1.954
10,3718,2007,19,2120,12.58,6.918,268.2,6.142,8.15,.489,6.965,8.25,.538,6.055,255.7,5.845,7.69,.808,6.305,8.86,.866,2.038
10,3718,2007,19,2130,12.58,6.512,266.6,4.14,7.39,.373,6.528,7.62,.405,5.528,260.5,4.448,6.622,.445,5.738,6.909,.463,1.973
10,3718,2007,19,2140,12.58,7.01,268.7,4.669,8.15,.381,7.06,8.46,.433,5.668,262.6,5.63,6.775,.405,5.865,7.49,.455,1.888
10,3718,2007,19,2150,12.58,6.25,261.8,4.527,7.54,.417,6.293,8.02,.519,5.139,254.8,4.435,6.622,.516,5.365,7.09,.578,2.03
10,3718,2007,19,2200,12.58,6.456,256.6,5.313,7.23,.321,6.493,7.34,.397,5.589,248.1,8.8,6.469,.353,5.823,7,.455,2.091
10,3718,2007,19,2210,12.58,6.97,252.3,4.969,8.15,.46,7.02,8.31,.522,6.013,244.4,5.249,7.39,.529,6.213,7.68,.599,2.072
10,3718,2007,19,2220,12.58,7.41,264.7,6.008,9.22,.486,7.43,9.28,.566,6.321,262.7,6.759,8.46,.632,6.514,8.6,.72,2.387
10,3718,2007,19,2230,12.57,6.695,270.9,6.164,7.69,.556,6.698,7.87,.583,5.73,271.1,5.804,7.23,.698,5.944,7.55,.756,2.236
10,3718,2007,19,2240,12.57,5.853,253.4,7.69,6.622,.311,5.854,6.592,.347,4.792,254,10.3,5.704,.354,4.978,5.841,.353,1.717
10,3718,2007,19,2250,12.57,6.088,241.7,4.021,6.775,.333,6.145,6.966,.354,5.654,235.5,4.005,6.316,.29,5.778,6.586,.316,1.634
10,3718,2007,19,2300,12.57,6.107,250.9,4.804,6.775,.281,6.108,7.15,.348,5.677,245.5,4.096,6.469,.313,5.866,6.743,.351,1.737
10,3718,2007,19,2310,12.56,5.39,249.8,10.72,7.39,.507,5.368,7.51,.573,5.093,241.5,11.45,6.316,.46,5.265,6.467,.462,1.808
10,3718,2007,19,2320,12.56,5.443,272.9,5.217,6.622,.389,5.417,6.962,.448,4.971,268.5,5.228,6.01,.33,5.195,6.356,.359,1.899
10,3718,2007,19,2330,12.56,5.968,288.6,7.82,7.23,.391,5.952,7.56,.436,5.438,286.4,8.82,6.316,.381,5.648,6.667,.402,2.228
10,3718,2007,19,2340,12.56,5.897,290.8,4.43,7.39,.488,5.889,7.32,.504,5.16,290.2,5.101,6.316,.551,5.371,6.649,.558,1.822
10,3718,2007,19,2350,12.56,5.862,284.3,2.255,6.775,.375,5.87,6.672,.367,5.115,283.3,3.7,5.857,.402,5.32,6.113,.405,.651
10,3718,2007,19,2400,12.55,6.07,283.5,3.236,7.39,.345,6.078,7.44,.359,5.042,277.6,4.22,5.857,.239,5.246,5.946,.262,.107
10,3718,2007,20,10,12.25,7.13,272.7,6.203,9.83,.721,7.06,9.74,.803,5.202,257.2,6.895,6.469,.37,5.42,6.617,.412,.013
10,3718,2007,20,20,12.25,7.01,263.6,3.981,8,.39,7.05,8.25,.447,5.726,252.4,4.479,6.469,.339,5.927,6.78,.411,.969
10,3718,2007,20,30,11.98,8.35,274.1,4.818,10.14,.965,8.32,10.65,1.003,6.596,267.9,5.864,9.07,1.021,6.801,10.07,1.041,1.29
10,3718,2007,20,40,12.23,13,281.5,4.748,16.11,1.649,13.09,16.46,1.813,11.23,279.1,6.676,14.58,1.951,11.52,15.75,2.206,1.618
10,3718,2007,20,50,12.23,13.73,272.8,8.58,18.4,1.347,13.83,16.75,1.354,12.32,271,9.82,15.04,1.112,12.64,15.94,1.298,1.453
10,3718,2007,20,100,12.22,12.14,258.1,4.063,13.05,.525,12.26,13.57,.661,10.46,255.8,4.606,12.28,.623,10.63,13.39,.939,1.341
10,3718,2007,20,110,12.32,13.76,258.3,3.641,15.04,.78,13.94,15.92,.925,11.78,256,4.766,13.81,.963,12.07,15.14,1.128,1.818
10,3718,2007,20,120,12.48,13.02,263.6,3.959,14.88,.996,13.19,15.43,1.117,11.21,262.4,5.783,14.12,1.134,11.47,14.54,1.242,2.065
10,3718,2007,20,130,12.49,12.85,269.7,4.908,14.88,.768,12.94,15.75,.898,10.97,269.7,4.966,12.89,.744,11.25,14.01,.961,2.057
10,3718,2007,20,140,12.5,12.67,273.9,4.48,14.58,.778,12.67,14.64,.944,11.09,273.7,5.609,13.35,.835,11.44,14.41,1.059,2.123
10,3718,2007,20,150,12.5,11.52,273,5.538,14.27,1.034,11.56,14.49,1.12,10.3,272.8,5.404,13.97,1.156,10.54,14.32,1.362,1.814
10,3718,2007,20,200,12.5,11.05,266.9,4.235,13.35,.778,11.12,14.07,.859,9.5,266.2,4.847,10.91,.648,9.8,12.08,.814,1.346
10,3718,2007,20,210,12.5,13.51,269.7,3.836,15.5,.988,13.7,16.54,1.211,11.68,268.3,4.74,14.12,1.084,12,14.8,1.305,1.483
10,3718,2007,20,220,12.5,14.41,266.7,2.617,16.57,.976,14.61,16.98,1.051,12.73,265.9,4.144,14.88,1.073,13.04,15.75,1.173,1.538
10,3718,2007,20,230,12.5,15.52,267.3,2.938,17.64,.674,15.74,18.32,.917,13.63,264.9,4.787,15.95,.853,13.96,17.85,1.117,1.502
10,3718,2007,20,240,12.5,15.19,269.9,3.828,17.18,.86,15.27,17.69,1.048,13.21,268.2,5.011,15.34,1.008,13.57,15.86,1.151,1.418
10,3718,2007,20,250,12.5,13.48,270.4,4.708,17.18,1.211,13.61,17.88,1.403,11.6,268.3,5.234,14.88,1.13,11.88,16.39,1.417,1.252
10,3718,2007,20,300,12.5,11.14,272.2,3.787,12.89,.829,11.14,13.51,.971,9.17,270.3,4.85,11.82,.819,9.37,12.3,.977,.881
10,3718,2007,20,310,12.49,8.95,276.4,3.573,10.75,.676,8.94,10.75,.734,7.3,273.4,4.408,8.76,.575,7.52,9.23,.659,.569
10,3718,2007,20,320,12.48,7.03,273.4,5.789,8.61,.543,6.953,8.78,.605,5.518,264.8,7.63,6.775,.447,5.641,6.78,.456,.12
10,3718,2007,20,330,12.48,6.741,269.4,5.903,9.22,.582,6.78,9.32,.667,5.496,260.4,5.241,7.08,.438,5.664,6.968,.465,.099
10,3718,2007,20,340,12.48,7.2,263.9,6.865,8.76,.863,7.19,8.86,.961,5.712,260.3,6.297,7.08,.676,5.885,7.38,.701,.161
10,3718,2007,20,350,12.48,8.41,257.4,3.84,9.83,.565,8.42,9.97,.605,6.631,256.6,5.206,8,.488,6.763,8.39,.547,.007
10,3718,2007,20,400,12.48,8.7,263.4,3.592,10.6,.791,8.77,10.73,.864,7.29,263.7,4.941,9.53,.838,7.5,9.67,.906,.755
10,3718,2007,20,410,12.47,7.47,263.9,4.848,9.07,.696,7.48,9.11,.777,5.921,264.8,5.612,7.85,.648,6.11,8.36,.732,.72
10,3718,2007,20,420,12.47,7.21,268.4,4.117,9.22,.749,7.22,10.12,.771,5.7,268.2,4.641,6.928,.496,5.914,7.23,.601,.41
10,3718,2007,20,430,12.46,7.3,271.6,5.455,8.92,.926,7.27,9.05,.969,5.723,268.7,5.906,8,.896,5.924,8.48,.974,.266
10,3718,2007,20,440,12.46,8.51,272.3,3.708,9.83,.487,8.48,10.19,.512,7.18,266.6,3.257,9.07,.465,7.4,9.27,.529,-.379
10,3718,2007,20,450,12.46,8.26,277.9,6.021,10.29,.672,8.26,11.22,.69,6.552,270.6,6.566,8.46,.56,6.704,8.24,.625,-.484
10,3718,2007,20,500,12.46,10.36,288.3,5.919,12.44,.945,10.29,12.79,.991,8.77,287.2,8.48,12.13,.886,9.01,12.34,1.061,1.045
10,3718,2007,20,510,12.47,9.91,288.3,4.409,12.59,.898,9.94,12.44,1.001,8.35,288.1,5.738,10.6,.827,8.54,11.16,.861,1.218
10,3718,2007,20,520,12.46,7.08,286.5,4.727,9.22,.843,7.09,9.27,.847,5.57,285.1,5.673,7.39,.769,5.708,7.63,.859,.625
10,3718,2007,20,530,12.45,5.463,280.4,10.48,7.69,.983,5.441,7.8,.994,3.841,269.1,18.03,5.857,.778,4.016,6.463,.782,.231
10,3718,2007,20,540,12.44,8.47,287.7,6.703,11.06,1.822,8.43,11.44,1.828,6.582,284.6,10.72,10.14,2.008,6.813,10.43,2.034,-.022
10,3718,2007,20,550,12.45,10.92,288.6,2.89,13.51,.864,10.99,14.21,.981,9.25,288.6,4.062,11.52,.822,9.46,12,.923,.532
10,3718,2007,20,600,12.46,12.21,288.3,3.065,13.51,.608,12.22,13.92,.694,10.39,287.5,4.725,12.28,.721,10.63,12.42,.869,.899
10,3718,2007,20,610,12.46,11.3,282.7,3.255,12.59,.529,11.31,13.39,.609,9.54,282.7,4.654,10.91,.587,9.71,12.11,.774,.786
10,3718,2007,20,620,12.46,8.71,275.8,4.405,10.6,1.292,8.69,10.79,1.327,6.992,273.8,5.881,8.92,1.158,7.12,9.49,1.194,.54
10,3718,2007,20,630,12.44,4.475,249.2,18.84,6.316,1.071,4.523,6.389,1.087,3.539,231.8,23.51,4.939,.663,3.62,4.921,.665,-.577
10,3718,2007,20,640,12.44,5.049,219.2,10.24,7.08,.887,4.999,7.51,.931,5.482,210.1,8.82,6.928,.628,5.476,7.22,.689,-.716
10,3718,2007,20,650,12.44,5.835,218.1,9.08,7.39,.722,5.773,8.08,.81,5.593,211.8,7.95,6.928,.581,5.561,7.15,.621,.37
10,3718,2007,20,700,12.44,5.699,229.1,9.47,6.775,.445,5.668,7.2,.543,5.467,218.8,6.825,6.316,.446,5.468,6.704,.517,.487
10,3718,2007,20,710,12.15,5.865,243.7,7.9,7.23,.451,5.826,7.56,.56,5.105,229.5,7.08,5.704,.352,5.201,6.018,.413,.331
10,3718,2007,20,720,12.14,6.16,237.3,4.72,7.54,.581,6.197,7.71,.624,5.356,226.3,5.336,6.928,.482,5.393,6.817,.542,-.23
10,3718,2007,20,730,12.13,6.526,232.2,5.965,7.39,.429,6.523,7.89,.477,6.015,224.4,4.969,7.08,.365,6.058,7.54,.424,.088
10,3718,2007,20,740,12.12,6.577,226,3.342,7.85,.428,6.583,7.9,.477,6.321,221,3.098,7.39,.339,6.366,8.27,.398,.431
10,3718,2007,20,750,12.12,6.415,230.1,6.544,7.54,.485,6.426,7.78,.542,6.043,225.6,5.749,6.928,.32,6.103,7.13,.392,.95
10,3718,2007,20,800,12.17,6.882,232.5,4.262,7.69,.341,6.908,7.97,.383,6.319,227.4,3.546,7.08,.324,6.376,7.16,.376,.965
10,3718,2007,20,810,12.42,7.43,232.3,3.342,8.15,.274,7.48,8.41,.321,6.757,228.8,2.954,8,.364,6.811,8.31,.43,.971
10,3718,2007,20,820,13.11,7.69,240.3,3.632,8.61,.373,7.76,8.83,.409,6.883,236.9,5.205,7.69,.372,7.05,8.22,.453,1.397
10,3718,2007,20,830,13.74,8.84,242,2.605,9.99,.495,8.89,10.15,.527,7.82,239.9,3.361,9.53,.619,8,9.46,.672,1.777
10,3718,2007,20,840,13.24,8.71,246.5,4.316,9.68,.421,8.79,10.24,.479,8.02,243.8,4.351,9.07,.52,8.19,9.5,.618,2.107
10,3718,2007,20,850,13.03,8.01,253.9,3.375,9.22,.575,8.09,9.79,.634,7.11,250.9,4.414,8.61,.531,7.26,9.17,.621,1.862
10,3718,2007,20,900,13.05,7.13,256.2,4.266,8,.448,7.21,8.22,.458,6.33,255.4,4.451,7.39,.448,6.479,7.59,.503,1.696
10,3718,2007,20,910,13.29,6.475,250.9,4.578,7.69,.446,6.551,7.99,.517,5.991,247.6,4.172,7.23,.525,6.142,7.54,.562,1.991
10,3718,2007,20,920,13.09,6.747,246.7,9.38,9.38,.941,6.804,9.95,1.026,6.225,244.5,9.04,8.92,.882,6.338,8.97,.969,1.647
10,3718,2007,20,930,13.1,5.939,244.3,7.27,7.08,.436,5.958,7.22,.51,5.513,239.1,6.3,6.622,.528,5.613,6.893,.602,1.682
10,3718,2007,20,940,13.54,5.782,249.2,10.68,8.46,.617,5.805,8.68,.731,5.063,247.7,10.48,6.316,.53,5.203,7.02,.602,1.97
10,3718,2007,20,950,13.48,7.04,250.1,9.28,10.45,1.133,7.07,10.62,1.226,6.154,245.5,11.38,9.07,1.039,6.334,9.79,1.059,1.767
10,3718,2007,20,1000,13.5,5.667,247.8,13.2,7.23,.609,5.659,7.92,.66,5.156,240.5,11.57,7.08,.784,5.259,7.18,.785,2.177
10,3718,2007,20,1010,13.68,8.38,271.3,7.25,10.91,1.319,8.47,11.26,1.393,7.36,270.7,8.17,10.14,1.253,7.58,10.72,1.371,2.864
10,3718,2007,20,1020,13.54,7.28,262.4,6.641,8.92,.836,7.31,9.37,.899,6.348,258.3,7.3,8.76,.849,6.443,9.07,.964,2.327
10,3718,2007,20,1030,13.43,5.532,253.7,9.44,7.23,.77,5.496,7.37,.79,4.758,245.6,9.47,6.622,.585,4.874,6.701,.624,1.909
10,3718,2007,20,1040,13.67,5.056,231.2,7.9,6.01,.469,5.078,6.228,.523,4.689,226.1,6.372,5.551,.403,4.772,5.997,.397,2.21
10,3718,2007,20,1050,13.74,5.568,225.6,7.12,7.54,.786,5.581,7.63,.801,5.265,226.3,5.97,6.928,.987,5.332,7.38,1.026,2.657
10,3718,2007,20,1100,13.72,5.965,222.1,7.18,7.54,.677,5.933,7.89,.732,5.601,219.2,9.2,7.08,.611,5.606,7.23,.654,3.04
10,3718,2007,20,1110,13.71,7.81,235.3,6.789,9.38,.738,7.84,9.32,.799,7.08,233,6.474,8.61,.769,7.22,8.91,.89,2.95
10,3718,2007,20,1120,13.69,8.95,254.6,7.56,11.21,1.129,8.97,11.37,1.218,8.02,249.9,8.39,10.45,1.066,8.15,10.84,1.132,3.425
10,3718,2007,20,1130,13.68,11.3,263.3,5.586,15.19,1.306,11.44,15.76,1.374,10.05,261.2,6.65,13.81,1.168,10.23,14.02,1.367,3.649
10,3718,2007,20,1140,13.67,10.74,268.6,5.615,13.35,1.248,10.81,13.72,1.388,9.84,268,6.502,12.28,1.075,10.07,13.34,1.162,4.034
10,3718,2007,20,1150,13.66,14.04,267.1,5.377,18.71,2.27,14.25,19.27,2.334,12.77,266.1,6.317,17.49,2.334,13.12,18.8,2.569,3.801
10,3718,2007,20,1200,13.66,15.18,267.1,4.623,18.4,1.349,15.33,19.96,1.526,14.22,266,4.903,18.1,1.367,14.63,19.31,1.555,3.69
10,3718,2007,20,1210,13.66,14.35,269.1,5.359,17.33,1.47,14.51,17.97,1.658,13.4,267.5,5.484,16.26,1.458,13.79,17.58,1.701,4.006
